id,image_path,gender,subCategory,articleType,baseColour,productDisplayName,flipkart_url,amazon_url
51690,images/51690.jpg,men,eyewear,sunglasses,purple,Louis Philippe Men Oversized Sunglasses LP226-C3,https://www.flipkart.com/search?q=Louis+Philippe+Men+Oversized+Sunglasses+LP226-C3+Sunglasses,https://www.amazon.in/s?k=Louis+Philippe+Men+Oversized+Sunglasses+LP226-C3+Sunglasses
22362,images/22362.jpg,unisex,bags,backpacks,black,Wildcraft Unisex Black Rock Backpack,https://www.flipkart.com/search?q=Wildcraft+Unisex+Black+Rock+Backpack+Backpacks,https://www.amazon.in/s?k=Wildcraft+Unisex+Black+Rock+Backpack+Backpacks
7500,images/7500.jpg,women,topwear,tshirts,purple,Nike Women's Purple Polo T-shirt,https://www.flipkart.com/search?q=Nike+Women%27s+Purple+Polo+T-shirt+Tshirts,https://www.amazon.in/s?k=Nike+Women%27s+Purple+Polo+T-shirt+Tshirts
19923,images/19923.jpg,women,topwear,tshirts,white,Wrangler Women Printed White T-shirt,https://www.flipkart.com/search?q=Wrangler+Women+Printed+White+T-shirt+Tshirts,https://www.amazon.in/s?k=Wrangler+Women+Printed+White+T-shirt+Tshirts
46627,images/46627.jpg,women,fragrance,deodorant,orange,Rasasi Women Chastity Deo and Perfume Set,https://www.flipkart.com/search?q=Rasasi+Women+Chastity+Deo+and+Perfume+Set+Deodorant,https://www.amazon.in/s?k=Rasasi+Women+Chastity+Deo+and+Perfume+Set+Deodorant
27610,images/27610.jpg,men,bottomwear,trousers,grey,Scullers Men Grey Trousers,https://www.flipkart.com/search?q=Scullers+Men+Grey+Trousers+Trousers,https://www.amazon.in/s?k=Scullers+Men+Grey+Trousers+Trousers
13425,images/13425.jpg,men,topwear,tshirts,pink,United Colors of Benetton Men Stripes Pink Tshirts,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Men+Stripes+Pink+Tshirts+Tshirts,https://www.amazon.in/s?k=United+Colors+of+Benetton+Men+Stripes+Pink+Tshirts+Tshirts
43355,images/43355.jpg,men,shoes,sports shoes,black,Reebok Men Black Fuel Techno Sports Shoes,https://www.flipkart.com/search?q=Reebok+Men+Black+Fuel+Techno+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=Reebok+Men+Black+Fuel+Techno+Sports+Shoes+Sports+Shoes
55230,images/55230.jpg,women,makeup,foundation and primer,skin,Lakme Perfect Radiance Intense Whitening Golden Medium Foundation 03,https://www.flipkart.com/search?q=Lakme+Perfect+Radiance+Intense+Whitening+Golden+Medium+Foundation+03+Foundation+and+Primer,https://www.amazon.in/s?k=Lakme+Perfect+Radiance+Intense+Whitening+Golden+Medium+Foundation+03+Foundation+and+Primer
50570,images/50570.jpg,men,innerwear,trunk,brown,Chromozome Men Brown Trunks,https://www.flipkart.com/search?q=Chromozome+Men+Brown+Trunks+Trunk,https://www.amazon.in/s?k=Chromozome+Men+Brown+Trunks+Trunk
34035,images/34035.jpg,boys,topwear,shirts,navy blue,Gini and Jony Boys Check Navy Blue Shirt,https://www.flipkart.com/search?q=Gini+and+Jony+Boys+Check+Navy+Blue+Shirt+Shirts,https://www.amazon.in/s?k=Gini+and+Jony+Boys+Check+Navy+Blue+Shirt+Shirts
7732,images/7732.jpg,unisex,headwear,caps,black,Puma Unisex Ducati Black Cap,https://www.flipkart.com/search?q=Puma+Unisex+Ducati+Black+Cap+Caps,https://www.amazon.in/s?k=Puma+Unisex+Ducati+Black+Cap+Caps
16365,images/16365.jpg,men,topwear,shirts,cream,Peter England Men Stripes Cream Shirt,https://www.flipkart.com/search?q=Peter+England+Men+Stripes+Cream+Shirt+Shirts,https://www.amazon.in/s?k=Peter+England+Men+Stripes+Cream+Shirt+Shirts
22150,images/22150.jpg,men,sandal,sandals,brown,Lee Cooper Men Brown Casual Sandals,https://www.flipkart.com/search?q=Lee+Cooper+Men+Brown+Casual+Sandals+Sandals,https://www.amazon.in/s?k=Lee+Cooper+Men+Brown+Casual+Sandals+Sandals
42889,images/42889.jpg,women,bags,clutches,black,French Connection Women Black Sequin Clutch,https://www.flipkart.com/search?q=French+Connection+Women+Black+Sequin+Clutch+Clutches,https://www.amazon.in/s?k=French+Connection+Women+Black+Sequin+Clutch+Clutches
43167,images/43167.jpg,women,watches,watches,purple,Fastrack Women Purple Dial Watch,https://www.flipkart.com/search?q=Fastrack+Women+Purple+Dial+Watch+Watches,https://www.amazon.in/s?k=Fastrack+Women+Purple+Dial+Watch+Watches
30495,images/30495.jpg,women,innerwear,bra,beige,Lovable Women Fiona Beige Bra,https://www.flipkart.com/search?q=Lovable+Women+Fiona+Beige+Bra+Bra,https://www.amazon.in/s?k=Lovable+Women+Fiona+Beige+Bra+Bra
2240,images/2240.jpg,men,topwear,tshirts,blue,ADIDAS Men Crew Blue T-shirt,https://www.flipkart.com/search?q=ADIDAS+Men+Crew+Blue+T-shirt+Tshirts,https://www.amazon.in/s?k=ADIDAS+Men+Crew+Blue+T-shirt+Tshirts
27422,images/27422.jpg,women,loungewear and nightwear,lounge pants,red,Jockey Women Red Relaxed Lounge Pants,https://www.flipkart.com/search?q=Jockey+Women+Red+Relaxed+Lounge+Pants+Lounge+Pants,https://www.amazon.in/s?k=Jockey+Women+Red+Relaxed+Lounge+Pants+Lounge+Pants
13617,images/13617.jpg,men,innerwear,innerwear vests,black,Hanes Men Black V DuoDry Body Fit V-Neck T-shirt,https://www.flipkart.com/search?q=Hanes+Men+Black+V+DuoDry+Body+Fit+V-Neck+T-shirt+Innerwear+Vests,https://www.amazon.in/s?k=Hanes+Men+Black+V+DuoDry+Body+Fit+V-Neck+T-shirt+Innerwear+Vests
55002,images/55002.jpg,women,lips,lip gloss,purple,Lakme Absolute Liplast Day Passion Lip Gloss,https://www.flipkart.com/search?q=Lakme+Absolute+Liplast+Day+Passion+Lip+Gloss+Lip+Gloss,https://www.amazon.in/s?k=Lakme+Absolute+Liplast+Day+Passion+Lip+Gloss+Lip+Gloss
31547,images/31547.jpg,men,topwear,tshirts,white,Classic Polo Men Striped White T-shirt,https://www.flipkart.com/search?q=Classic+Polo+Men+Striped+White+T-shirt+Tshirts,https://www.amazon.in/s?k=Classic+Polo+Men+Striped+White+T-shirt+Tshirts
56687,images/56687.jpg,men,topwear,kurtas,beige,Fabindia Men Beige Kurta,https://www.flipkart.com/search?q=Fabindia+Men+Beige+Kurta+Kurtas,https://www.amazon.in/s?k=Fabindia+Men+Beige+Kurta+Kurtas
11140,images/11140.jpg,women,scarves,scarves,white,Scullers Women Solid White Scarves,https://www.flipkart.com/search?q=Scullers+Women+Solid+White+Scarves+Scarves,https://www.amazon.in/s?k=Scullers+Women+Solid+White+Scarves+Scarves
5859,images/5859.jpg,men,topwear,tshirts,white,ADIDAS Men's Allover White T-shirt,https://www.flipkart.com/search?q=ADIDAS+Men%27s+Allover+White+T-shirt+Tshirts,https://www.amazon.in/s?k=ADIDAS+Men%27s+Allover+White+T-shirt+Tshirts
10092,images/10092.jpg,men,shoes,sports shoes,silver,Reebok Men Racehound Silver Sports Shoes,https://www.flipkart.com/search?q=Reebok+Men+Racehound+Silver+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=Reebok+Men+Racehound+Silver+Sports+Shoes+Sports+Shoes
57755,images/57755.jpg,women,skin care,face wash and cleanser,white,Lotus Herbals Whiteglow Facial Foam,https://www.flipkart.com/search?q=Lotus+Herbals+Whiteglow+Facial+Foam+Face+Wash+and+Cleanser,https://www.amazon.in/s?k=Lotus+Herbals+Whiteglow+Facial+Foam+Face+Wash+and+Cleanser
33210,images/33210.jpg,women,topwear,tops,navy blue,Sepia Women Striped Navy Blue Top,https://www.flipkart.com/search?q=Sepia+Women+Striped+Navy+Blue+Top+Tops,https://www.amazon.in/s?k=Sepia+Women+Striped+Navy+Blue+Top+Tops
45290,images/45290.jpg,women,watches,watches,black,CASIO Women Black & Steel Analogue Watch,https://www.flipkart.com/search?q=CASIO+Women+Black+%26+Steel+Analogue+Watch+Watches,https://www.amazon.in/s?k=CASIO+Women+Black+%26+Steel+Analogue+Watch+Watches
36762,images/36762.jpg,men,watches,watches,white,Maxima Men White Dial Watch,https://www.flipkart.com/search?q=Maxima+Men+White+Dial+Watch+Watches,https://www.amazon.in/s?k=Maxima+Men+White+Dial+Watch+Watches
44342,images/44342.jpg,men,topwear,tshirts,maroon,Indian Terrain Men Maroon T-shirt,https://www.flipkart.com/search?q=Indian+Terrain+Men+Maroon+T-shirt+Tshirts,https://www.amazon.in/s?k=Indian+Terrain+Men+Maroon+T-shirt+Tshirts
42874,images/42874.jpg,women,bags,handbags,black,French Connection Women Black Sling Bag,https://www.flipkart.com/search?q=French+Connection+Women+Black+Sling+Bag+Handbags,https://www.amazon.in/s?k=French+Connection+Women+Black+Sling+Bag+Handbags
16398,images/16398.jpg,men,topwear,shirts,white,Levis Men Green & White Striped Shirt,https://www.flipkart.com/search?q=Levis+Men+Green+%26+White+Striped+Shirt+Shirts,https://www.amazon.in/s?k=Levis+Men+Green+%26+White+Striped+Shirt+Shirts
28497,images/28497.jpg,men,bottomwear,shorts,grey,Urban Yoga Men Grey Shorts,https://www.flipkart.com/search?q=Urban+Yoga+Men+Grey+Shorts+Shorts,https://www.amazon.in/s?k=Urban+Yoga+Men+Grey+Shorts+Shorts
54911,images/54911.jpg,women,topwear,tshirts,white,Do u speak green Women Printed White T-shirt,https://www.flipkart.com/search?q=Do+u+speak+green+Women+Printed+White+T-shirt+Tshirts,https://www.amazon.in/s?k=Do+u+speak+green+Women+Printed+White+T-shirt+Tshirts
8787,images/8787.jpg,men,topwear,shirts,white,Indigo Nation Men Price catch Green White Shirts,https://www.flipkart.com/search?q=Indigo+Nation+Men+Price+catch+Green+White+Shirts+Shirts,https://www.amazon.in/s?k=Indigo+Nation+Men+Price+catch+Green+White+Shirts+Shirts
9655,images/9655.jpg,men,topwear,shirts,blue,Indigo Nation Men Bling Blue Shirts,https://www.flipkart.com/search?q=Indigo+Nation+Men+Bling+Blue+Shirts+Shirts,https://www.amazon.in/s?k=Indigo+Nation+Men+Bling+Blue+Shirts+Shirts
30468,images/30468.jpg,women,innerwear,bra,black,Lovable Women All Day Long Black Bra,https://www.flipkart.com/search?q=Lovable+Women+All+Day+Long+Black+Bra+Bra,https://www.amazon.in/s?k=Lovable+Women+All+Day+Long+Black+Bra+Bra
23843,images/23843.jpg,men,shoes,sports shoes,grey,ADIDAS Men Grey Uraha Sports Shoes,https://www.flipkart.com/search?q=ADIDAS+Men+Grey+Uraha+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=ADIDAS+Men+Grey+Uraha+Sports+Shoes+Sports+Shoes
48572,images/48572.jpg,women,jewellery,bracelet,silver,Lucera Women Black and Silver Bracelet,https://www.flipkart.com/search?q=Lucera+Women+Black+and+Silver+Bracelet+Bracelet,https://www.amazon.in/s?k=Lucera+Women+Black+and+Silver+Bracelet+Bracelet
18202,images/18202.jpg,men,topwear,sweatshirts,grey,Nike Men AS Squad Fleec LS Crew Grey Sweatshirt,https://www.flipkart.com/search?q=Nike+Men+AS+Squad+Fleec+LS+Crew+Grey+Sweatshirt+Sweatshirts,https://www.amazon.in/s?k=Nike+Men+AS+Squad+Fleec+LS+Crew+Grey+Sweatshirt+Sweatshirts
38605,images/38605.jpg,men,topwear,tshirts,yellow,Nike Men Yellow Eligible Athlete T-shirt,https://www.flipkart.com/search?q=Nike+Men+Yellow+Eligible+Athlete+T-shirt+Tshirts,https://www.amazon.in/s?k=Nike+Men+Yellow+Eligible+Athlete+T-shirt+Tshirts
4976,images/4976.jpg,men,topwear,tshirts,red,Gini and Jony Boy's Kent Pack of 3 Infant Tee Kidswear,https://www.flipkart.com/search?q=Gini+and+Jony+Boy%27s+Kent+Pack+of+3+Infant+Tee+Kidswear+Tshirts,https://www.amazon.in/s?k=Gini+and+Jony+Boy%27s+Kent+Pack+of+3+Infant+Tee+Kidswear+Tshirts
25388,images/25388.jpg,men,innerwear,briefs,white,Levis Men Pack of 3 Briefs,https://www.flipkart.com/search?q=Levis+Men+Pack+of+3+Briefs+Briefs,https://www.amazon.in/s?k=Levis+Men+Pack+of+3+Briefs+Briefs
10853,images/10853.jpg,men,topwear,tshirts,blue,Wrangler Men Blue Polo Tshirts,https://www.flipkart.com/search?q=Wrangler+Men+Blue+Polo+Tshirts+Tshirts,https://www.amazon.in/s?k=Wrangler+Men+Blue+Polo+Tshirts+Tshirts
5098,images/5098.jpg,men,topwear,tshirts,red,Wrangler Men's Hand Of Quality Red T-shirt,https://www.flipkart.com/search?q=Wrangler+Men%27s+Hand+Of+Quality+Red+T-shirt+Tshirts,https://www.amazon.in/s?k=Wrangler+Men%27s+Hand+Of+Quality+Red+T-shirt+Tshirts
59632,images/59632.jpg,women,saree,sarees,olive,FNF Olive Wedding Collection Sari,https://www.flipkart.com/search?q=FNF+Olive+Wedding+Collection+Sari+Sarees,https://www.amazon.in/s?k=FNF+Olive+Wedding+Collection+Sari+Sarees
21728,images/21728.jpg,men,shoes,casual shoes,brown,Hush Puppies Men Casual Brown Shoes,https://www.flipkart.com/search?q=Hush+Puppies+Men+Casual+Brown+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Hush+Puppies+Men+Casual+Brown+Shoes+Casual+Shoes
11981,images/11981.jpg,men,shoes,sports shoes,black,FILA Men Intense Black Sports Shoes,https://www.flipkart.com/search?q=FILA+Men+Intense+Black+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=FILA+Men+Intense+Black+Sports+Shoes+Sports+Shoes
38437,images/38437.jpg,women,free gifts,handbags,purple,Baggit Purple Sling Bag,https://www.flipkart.com/search?q=Baggit+Purple+Sling+Bag+Handbags,https://www.amazon.in/s?k=Baggit+Purple+Sling+Bag+Handbags
24068,images/24068.jpg,men,topwear,shirts,grey,Locomotive Men Check Grey Shirt,https://www.flipkart.com/search?q=Locomotive+Men+Check+Grey+Shirt+Shirts,https://www.amazon.in/s?k=Locomotive+Men+Check+Grey+Shirt+Shirts
56448,images/56448.jpg,women,nails,nail polish,red,Streetwear Shine Divine Berry Divine Nail Polish 15,https://www.flipkart.com/search?q=Streetwear+Shine+Divine+Berry+Divine+Nail+Polish+15+Nail+Polish,https://www.amazon.in/s?k=Streetwear+Shine+Divine+Berry+Divine+Nail+Polish+15+Nail+Polish
45863,images/45863.jpg,women,topwear,kurtas,multi,Vishudh Women Multi Coloured Kurta,https://www.flipkart.com/search?q=Vishudh+Women+Multi+Coloured+Kurta+Kurtas,https://www.amazon.in/s?k=Vishudh+Women+Multi+Coloured+Kurta+Kurtas
24854,images/24854.jpg,women,topwear,tops,blue,Mother Earth Women Printed Blue Top,https://www.flipkart.com/search?q=Mother+Earth+Women+Printed+Blue+Top+Tops,https://www.amazon.in/s?k=Mother+Earth+Women+Printed+Blue+Top+Tops
4378,images/4378.jpg,men,topwear,tshirts,blue,Mickey Men's Joy Polo Heritage Grey T-shirt,https://www.flipkart.com/search?q=Mickey+Men%27s+Joy+Polo+Heritage+Grey+T-shirt+Tshirts,https://www.amazon.in/s?k=Mickey+Men%27s+Joy+Polo+Heritage+Grey+T-shirt+Tshirts
59400,images/59400.jpg,women,topwear,tops,grey,Tokyo Talkies Women Grey Top,https://www.flipkart.com/search?q=Tokyo+Talkies+Women+Grey+Top+Tops,https://www.amazon.in/s?k=Tokyo+Talkies+Women+Grey+Top+Tops
29777,images/29777.jpg,men,bottomwear,trousers,black,Basics Men Black Trousers,https://www.flipkart.com/search?q=Basics+Men+Black+Trousers+Trousers,https://www.amazon.in/s?k=Basics+Men+Black+Trousers+Trousers
3961,images/3961.jpg,women,topwear,tshirts,black,Jealous 21 Women Black Shimmery Halter Neck Top,https://www.flipkart.com/search?q=Jealous+21+Women+Black+Shimmery+Halter+Neck+Top+Tshirts,https://www.amazon.in/s?k=Jealous+21+Women+Black+Shimmery+Halter+Neck+Top+Tshirts
35328,images/35328.jpg,women,jewellery,earrings,silver,Fabindia Women Anusuya Silver Earrings,https://www.flipkart.com/search?q=Fabindia+Women+Anusuya+Silver+Earrings+Earrings,https://www.amazon.in/s?k=Fabindia+Women+Anusuya+Silver+Earrings+Earrings
17078,images/17078.jpg,women,wallets,wallets,red,Lino Perros Women Blue Zip Red Wallet,https://www.flipkart.com/search?q=Lino+Perros+Women+Blue+Zip+Red+Wallet+Wallets,https://www.amazon.in/s?k=Lino+Perros+Women+Blue+Zip+Red+Wallet+Wallets
49692,images/49692.jpg,men,ties,ties,red,Park Avenue Men Red Tie,https://www.flipkart.com/search?q=Park+Avenue+Men+Red+Tie+Ties,https://www.amazon.in/s?k=Park+Avenue+Men+Red+Tie+Ties
16996,images/16996.jpg,women,shoes,flats,brown,Rocia Women Casual Brown Flats,https://www.flipkart.com/search?q=Rocia+Women+Casual+Brown+Flats+Flats,https://www.amazon.in/s?k=Rocia+Women+Casual+Brown+Flats+Flats
31788,images/31788.jpg,women,topwear,tshirts,blue,Lee Women Beyoce Blue T-shirt,https://www.flipkart.com/search?q=Lee+Women+Beyoce+Blue+T-shirt+Tshirts,https://www.amazon.in/s?k=Lee+Women+Beyoce+Blue+T-shirt+Tshirts
18030,images/18030.jpg,women,bags,handbags,brown,Lino Perros Women Printed Camel Handbag,https://www.flipkart.com/search?q=Lino+Perros+Women+Printed+Camel+Handbag+Handbags,https://www.amazon.in/s?k=Lino+Perros+Women+Printed+Camel+Handbag+Handbags
17844,images/17844.jpg,men,shoes,sports shoes,white,Nike Men Air Compel White Sports Shoe,https://www.flipkart.com/search?q=Nike+Men+Air+Compel+White+Sports+Shoe+Sports+Shoes,https://www.amazon.in/s?k=Nike+Men+Air+Compel+White+Sports+Shoe+Sports+Shoes
59858,images/59858.jpg,women,skin,face moisturisers,white,Olay Women Natural White Healthy Fairness Day Lotion SPF 24,https://www.flipkart.com/search?q=Olay+Women+Natural+White+Healthy+Fairness+Day+Lotion+SPF+24+Face+Moisturisers,https://www.amazon.in/s?k=Olay+Women+Natural+White+Healthy+Fairness+Day+Lotion+SPF+24+Face+Moisturisers
39181,images/39181.jpg,women,topwear,kurtas,yellow,Aneri Women Yellow Printed Kurta,https://www.flipkart.com/search?q=Aneri+Women+Yellow+Printed+Kurta+Kurtas,https://www.amazon.in/s?k=Aneri+Women+Yellow+Printed+Kurta+Kurtas
32569,images/32569.jpg,women,topwear,tops,pink,ONLY Women Pink Top,https://www.flipkart.com/search?q=ONLY+Women+Pink+Top+Tops,https://www.amazon.in/s?k=ONLY+Women+Pink+Top+Tops
21942,images/21942.jpg,women,bags,handbags,brown,Murcia Women Casual Brown Handbag,https://www.flipkart.com/search?q=Murcia+Women+Casual+Brown+Handbag+Handbags,https://www.amazon.in/s?k=Murcia+Women+Casual+Brown+Handbag+Handbags
40149,images/40149.jpg,girls,dress,dresses,pink,Gini and Jony Girls Play Suit Pink Dress,https://www.flipkart.com/search?q=Gini+and+Jony+Girls+Play+Suit+Pink+Dress+Dresses,https://www.amazon.in/s?k=Gini+and+Jony+Girls+Play+Suit+Pink+Dress+Dresses
20890,images/20890.jpg,men,shoes,casual shoes,beige,Basics Men Beige Casual  Shoes,https://www.flipkart.com/search?q=Basics+Men+Beige+Casual++Shoes+Casual+Shoes,https://www.amazon.in/s?k=Basics+Men+Beige+Casual++Shoes+Casual+Shoes
38053,images/38053.jpg,men,watches,watches,black,Q&Q Men Black Digital Watch,https://www.flipkart.com/search?q=Q%26Q+Men+Black+Digital+Watch+Watches,https://www.amazon.in/s?k=Q%26Q+Men+Black+Digital+Watch+Watches
10639,images/10639.jpg,men,shoes,casual shoes,black,Nike Men Nike Capri II Black Casual Shoes,https://www.flipkart.com/search?q=Nike+Men+Nike+Capri+II+Black+Casual+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Nike+Men+Nike+Capri+II+Black+Casual+Shoes+Casual+Shoes
56810,images/56810.jpg,women,topwear,kurtis,red,Aneri Women Red Kurti,https://www.flipkart.com/search?q=Aneri+Women+Red+Kurti+Kurtis,https://www.amazon.in/s?k=Aneri+Women+Red+Kurti+Kurtis
59064,images/59064.jpg,women,innerwear,bra,black,Peri Peri Women Black Bra,https://www.flipkart.com/search?q=Peri+Peri+Women+Black+Bra+Bra,https://www.amazon.in/s?k=Peri+Peri+Women+Black+Bra+Bra
40975,images/40975.jpg,boys,topwear,tshirts,green,Gini and Jony Boys United Green T-shirt,https://www.flipkart.com/search?q=Gini+and+Jony+Boys+United+Green+T-shirt+Tshirts,https://www.amazon.in/s?k=Gini+and+Jony+Boys+United+Green+T-shirt+Tshirts
14299,images/14299.jpg,men,topwear,tshirts,grey,Classic Polo Men Printed pack of 3 Tshirts,https://www.flipkart.com/search?q=Classic+Polo+Men+Printed+pack+of+3+Tshirts+Tshirts,https://www.amazon.in/s?k=Classic+Polo+Men+Printed+pack+of+3+Tshirts+Tshirts
13880,images/13880.jpg,men,topwear,shirts,green,Scullers Men Check Green Shirts,https://www.flipkart.com/search?q=Scullers+Men+Check+Green+Shirts+Shirts,https://www.amazon.in/s?k=Scullers+Men+Check+Green+Shirts+Shirts
29313,images/29313.jpg,unisex,bags,backpacks,black,ADIDAS Unisex Black Backpack,https://www.flipkart.com/search?q=ADIDAS+Unisex+Black+Backpack+Backpacks,https://www.amazon.in/s?k=ADIDAS+Unisex+Black+Backpack+Backpacks
51209,images/51209.jpg,women,innerwear,bra,pink,Enamor Women Pink Bra,https://www.flipkart.com/search?q=Enamor+Women+Pink+Bra+Bra,https://www.amazon.in/s?k=Enamor+Women+Pink+Bra+Bra
12952,images/12952.jpg,men,topwear,shirts,blue,Basics Men Blue Slim Fit Checked Shirt,https://www.flipkart.com/search?q=Basics+Men+Blue+Slim+Fit+Checked+Shirt+Shirts,https://www.amazon.in/s?k=Basics+Men+Blue+Slim+Fit+Checked+Shirt+Shirts
7199,images/7199.jpg,women,topwear,tops,white,Jealous 21 Women White Knit With Face Printed Top,https://www.flipkart.com/search?q=Jealous+21+Women+White+Knit+With+Face+Printed+Top+Tops,https://www.amazon.in/s?k=Jealous+21+Women+White+Knit+With+Face+Printed+Top+Tops
18454,images/18454.jpg,women,fragrance,perfume and body mist,white,Guess Natural Women Perfumes,https://www.flipkart.com/search?q=Guess+Natural+Women+Perfumes+Perfume+and+Body+Mist,https://www.amazon.in/s?k=Guess+Natural+Women+Perfumes+Perfume+and+Body+Mist
6877,images/6877.jpg,women,topwear,jackets,pink,Forever New Women Soft Magnolia Pink Jacket,https://www.flipkart.com/search?q=Forever+New+Women+Soft+Magnolia+Pink+Jacket+Jackets,https://www.amazon.in/s?k=Forever+New+Women+Soft+Magnolia+Pink+Jacket+Jackets
27289,images/27289.jpg,women,topwear,kurtas,grey,Mother Earth Women Striped Grey Kurta,https://www.flipkart.com/search?q=Mother+Earth+Women+Striped+Grey+Kurta+Kurtas,https://www.amazon.in/s?k=Mother+Earth+Women+Striped+Grey+Kurta+Kurtas
9003,images/9003.jpg,women,bags,handbags,black,Murcia Women Tote Black Handbags,https://www.flipkart.com/search?q=Murcia+Women+Tote+Black+Handbags+Handbags,https://www.amazon.in/s?k=Murcia+Women+Tote+Black+Handbags+Handbags
3539,images/3539.jpg,men,topwear,tshirts,black,Myntra Men's I am a nice guy Black T-shirt,https://www.flipkart.com/search?q=Myntra+Men%27s+I+am+a+nice+guy+Black+T-shirt+Tshirts,https://www.amazon.in/s?k=Myntra+Men%27s+I+am+a+nice+guy+Black+T-shirt+Tshirts
19586,images/19586.jpg,women,topwear,tshirts,pink,United Colors of Benetton Women Printed Pink T-shirt,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Women+Printed+Pink+T-shirt+Tshirts,https://www.amazon.in/s?k=United+Colors+of+Benetton+Women+Printed+Pink+T-shirt+Tshirts
30830,images/30830.jpg,women,bottomwear,churidar,white,Fabindia Women White Churidar,https://www.flipkart.com/search?q=Fabindia+Women+White+Churidar+Churidar,https://www.amazon.in/s?k=Fabindia+Women+White+Churidar+Churidar
6279,images/6279.jpg,women,topwear,tshirts,grey,UCB Women's Halftone Print Grey T-shirt,https://www.flipkart.com/search?q=UCB+Women%27s+Halftone+Print+Grey+T-shirt+Tshirts,https://www.amazon.in/s?k=UCB+Women%27s+Halftone+Print+Grey+T-shirt+Tshirts
27887,images/27887.jpg,women,topwear,shirts,white,Scullers For Her White Check Shirt,https://www.flipkart.com/search?q=Scullers+For+Her+White+Check+Shirt+Shirts,https://www.amazon.in/s?k=Scullers+For+Her+White+Check+Shirt+Shirts
26955,images/26955.jpg,women,topwear,tops,black,Jealous 21 Women Black Top,https://www.flipkart.com/search?q=Jealous+21+Women+Black+Top+Tops,https://www.amazon.in/s?k=Jealous+21+Women+Black+Top+Tops
29121,images/29121.jpg,women,shoes,heels,silver,Puma Women Lily Thong Silver Flats,https://www.flipkart.com/search?q=Puma+Women+Lily+Thong+Silver+Flats+Heels,https://www.amazon.in/s?k=Puma+Women+Lily+Thong+Silver+Flats+Heels
9231,images/9231.jpg,men,topwear,shirts,grey,Mark Taylor Men Grey Striped Shirt,https://www.flipkart.com/search?q=Mark+Taylor+Men+Grey+Striped+Shirt+Shirts,https://www.amazon.in/s?k=Mark+Taylor+Men+Grey+Striped+Shirt+Shirts
48116,images/48116.jpg,women,belts,belts,black,Fossil Women Black Floral Grommets Belt,https://www.flipkart.com/search?q=Fossil+Women+Black+Floral+Grommets+Belt+Belts,https://www.amazon.in/s?k=Fossil+Women+Black+Floral+Grommets+Belt+Belts
54549,images/54549.jpg,women,topwear,tunics,multi,Global Desi Women Multi Coloured Tunic,https://www.flipkart.com/search?q=Global+Desi+Women+Multi+Coloured+Tunic+Tunics,https://www.amazon.in/s?k=Global+Desi+Women+Multi+Coloured+Tunic+Tunics
26169,images/26169.jpg,men,bottomwear,trousers,black,John Miller Men Black Trousers,https://www.flipkart.com/search?q=John+Miller+Men+Black+Trousers+Trousers,https://www.amazon.in/s?k=John+Miller+Men+Black+Trousers+Trousers
51807,images/51807.jpg,women,loungewear and nightwear,nightdress,blue,Bwitch Blue Nightdress,https://www.flipkart.com/search?q=Bwitch+Blue+Nightdress+Nightdress,https://www.amazon.in/s?k=Bwitch+Blue+Nightdress+Nightdress
15945,images/15945.jpg,men,wallets,wallets,brown,Turtle Men Leather Brown Wallets,https://www.flipkart.com/search?q=Turtle+Men+Leather+Brown+Wallets+Wallets,https://www.amazon.in/s?k=Turtle+Men+Leather+Brown+Wallets+Wallets
14897,images/14897.jpg,women,wallets,wallets,purple,United Colors of Benetton Women Solid Purple Wallets,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Women+Solid+Purple+Wallets+Wallets,https://www.amazon.in/s?k=United+Colors+of+Benetton+Women+Solid+Purple+Wallets+Wallets
33689,images/33689.jpg,men,shoes,casual shoes,white,Cobblerz Men White & Blue Casual Shoes,https://www.flipkart.com/search?q=Cobblerz+Men+White+%26+Blue+Casual+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Cobblerz+Men+White+%26+Blue+Casual+Shoes+Casual+Shoes
59256,images/59256.jpg,men,watches,watches,black,Titan Men Black Watch,https://www.flipkart.com/search?q=Titan+Men+Black+Watch+Watches,https://www.amazon.in/s?k=Titan+Men+Black+Watch+Watches
15179,images/15179.jpg,men,topwear,sweaters,red,Arrow Sport Men Stripes Red Sweaters,https://www.flipkart.com/search?q=Arrow+Sport+Men+Stripes+Red+Sweaters+Sweaters,https://www.amazon.in/s?k=Arrow+Sport+Men+Stripes+Red+Sweaters+Sweaters
45609,images/45609.jpg,men,shoes,formal shoes,black,Arrow Men Black Formal Shoes,https://www.flipkart.com/search?q=Arrow+Men+Black+Formal+Shoes+Formal+Shoes,https://www.amazon.in/s?k=Arrow+Men+Black+Formal+Shoes+Formal+Shoes
